date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:58	384048/384048	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jun%202022%2011:33:36%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2022/06/DH-Nhat_banner-scaled.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2022/06/DH-Nhat_banner-scaled.jpg	(from https://khaitriag.edu.vn/)
20:18:59	76678/76678	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:18:56%20GMT	https://khaitriag.edu.vn/category/tai-nguyen/tuyen-dung/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/tai-nguyen/tuyen-dung/index.html	(from https://khaitriag.edu.vn/)
20:18:59	337582/337582	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Jun%202022%2004:46:59%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2022/06/DuHoc2022_banner.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2022/06/DuHoc2022_banner.jpg	(from https://khaitriag.edu.vn/)
20:18:59	37202/37202	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:53:24%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/04/BCT_09-04-2023_BaiViet-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/04/BCT_09-04-2023_BaiViet-450x267.jpg	(from https://khaitriag.edu.vn/)
20:18:59	35615/35615	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Mar%202023%2011:45:30%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/TKDH_04-04-2023_BaiViet-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/TKDH_04-04-2023_BaiViet-450x267.jpg	(from https://khaitriag.edu.vn/)
20:18:59	148046/148046	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:18:57%20GMT	https://khaitriag.edu.vn/du-hoc-va-viec-lam-quoc-te/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/du-hoc-va-viec-lam-quoc-te/index.html	(from https://khaitriag.edu.vn/)
20:18:59	36694/36694	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Mar%202023%2013:16:55%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/UD-CNTT_15-04-2023_BaiViet-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/UD-CNTT_15-04-2023_BaiViet-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:00	42151/42151	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Mar%202023%2012:31:53%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/TuyenSinh-DH_HungVuong-BaiViet-1-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/TuyenSinh-DH_HungVuong-BaiViet-1-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:01	89481/89481	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:18:59%20GMT	http://khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/anh-van-thieu-nhi/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/anh-van-thieu-nhi/index.html	(from https://khaitriag.edu.vn/)
20:19:01	60342/60342	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:18:57%20GMT	https://khaitriag.edu.vn/dangkytructuyen/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/dangkytructuyen/index.html	(from https://khaitriag.edu.vn/)
20:19:02	89130/89130	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:18:59%20GMT	http://khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/anh-van-khung-6-bac/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/anh-van-khung-6-bac/index.html	(from https://khaitriag.edu.vn/)
20:19:04	30804/30804	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Mar%202023%2002:48:18%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/KTT_01-04-2023-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/KTT_01-04-2023-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:04	41537/41537	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:00%20GMT	http://khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/tin-hoc-thieu-nhi/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/tin-hoc-thieu-nhi/index.html	(from https://khaitriag.edu.vn/)
20:19:04	82970/82970	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:00%20GMT	http://khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/tin-hoc-van-phong/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/tin-hoc-van-phong/index.html	(from https://khaitriag.edu.vn/)
20:19:05	39863/39863	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Mar%202023%2002:48:19%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/AVB1-03-04-2023-FB-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/AVB1-03-04-2023-FB-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:08	50782/50782	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:03%20GMT	http://khaitriag.edu.vn/category/boi-duong-ngan-han/bat-dong-san/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/boi-duong-ngan-han/bat-dong-san/index.html	(from https://khaitriag.edu.vn/)
20:19:08	88854/88854	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:03%20GMT	http://khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/ung-dung-cntt/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/tin-hoc-ngoai-ngu/ung-dung-cntt/index.html	(from https://khaitriag.edu.vn/)
20:19:08	49572/49572	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:04%20GMT	http://khaitriag.edu.vn/category/boi-duong-ngan-han/nghiep-vu-dau-thau/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/boi-duong-ngan-han/nghiep-vu-dau-thau/index.html	(from https://khaitriag.edu.vn/)
20:19:08	39626/39626	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2009:11:40%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/KTDN_28-03-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/KTDN_28-03-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:10	50864/50864	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:07%20GMT	http://khaitriag.edu.vn/category/dao-tao-ngan-han/boi-duong-chuc-danh-nghe-nghiep-gdnn/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-ngan-han/boi-duong-chuc-danh-nghe-nghiep-gdnn/index.html	(from https://khaitriag.edu.vn/)
20:19:11	46740/46740	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:07%20GMT	http://khaitriag.edu.vn/category/dao-tao-ngan-han/boi-duong-giao-vien-thcs-thpt/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-ngan-han/boi-duong-giao-vien-thcs-thpt/index.html	(from https://khaitriag.edu.vn/)
20:19:11	94717/94717	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:07%20GMT	http://khaitriag.edu.vn/category/dao-tao-ngan-han/boi-duong-chuc-danh-nghe-nghiep-gv/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-ngan-han/boi-duong-chuc-danh-nghe-nghiep-gv/index.html	(from https://khaitriag.edu.vn/)
20:19:12	33157/33157	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Mar%202023%2001:53:26%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/UD-CNTT_18-03-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/UD-CNTT_18-03-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:12	52752/52752	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:09%20GMT	http://khaitriag.edu.vn/category/dao-tao-ngan-han/nghiep-vu-su-pham/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-ngan-han/nghiep-vu-su-pham/index.html	(from https://khaitriag.edu.vn/)
20:19:14	47773/47773	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:10%20GMT	http://khaitriag.edu.vn/category/dao-tao-ngan-han/nghiep-vu-su-pham-sc-tc-cd/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-ngan-han/nghiep-vu-su-pham-sc-tc-cd/index.html	(from https://khaitriag.edu.vn/)
20:19:14	43537/43537	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:10%20GMT	http://khaitriag.edu.vn/category/boi-duong-ngan-han/van-thu-luu-tru-thiet-bi-truong-hoc/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/boi-duong-ngan-han/van-thu-luu-tru-thiet-bi-truong-hoc/index.html	(from https://khaitriag.edu.vn/)
20:19:15	34492/34492	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Mar%202023%2001:59:32%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/KTDN_25-03-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/KTDN_25-03-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:16	43502/43502	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:12%20GMT	http://khaitriag.edu.vn/category/boi-duong-ngan-han/quan-ly-mam-non-cap-duong-bao-mau/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/boi-duong-ngan-han/quan-ly-mam-non-cap-duong-bao-mau/index.html	(from https://khaitriag.edu.vn/)
20:19:17	32462/32462	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2012:47:01%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/DienLanh_13-03-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/DienLanh_13-03-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:18	67865/67865	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:14%20GMT	http://khaitriag.edu.vn/category/boi-duong-ngan-han/ke-toan-truong-doanh-nghiep-hanh-chinh-su-nghiep/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/boi-duong-ngan-han/ke-toan-truong-doanh-nghiep-hanh-chinh-su-nghiep/index.html	(from https://khaitriag.edu.vn/)
20:19:18	33773/33773	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2012:47:01%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/DienDanDung_13-03-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/DienDanDung_13-03-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:19	89601/89601	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:15%20GMT	http://khaitriag.edu.vn/category/dao-tao-nghe/bao-cao-thue/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-nghe/bao-cao-thue/index.html	(from https://khaitriag.edu.vn/)
20:19:21	70903/70903	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:17%20GMT	http://khaitriag.edu.vn/category/dao-tao-nghe/ke-toan-thuc-hanh/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-nghe/ke-toan-thuc-hanh/index.html	(from https://khaitriag.edu.vn/)
20:19:21	35674/35674	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2012:34:33%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/03/TKDH_13-03-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/03/TKDH_13-03-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:21	91274/91274	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:17%20GMT	http://khaitriag.edu.vn/category/dao-tao-nghe/ke-toan-doanh-nghiep/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-nghe/ke-toan-doanh-nghiep/index.html	(from https://khaitriag.edu.vn/)
20:19:23	45199/45199	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:19%20GMT	http://khaitriag.edu.vn/category/dao-tao-nghe/dien-dan-dung/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-nghe/dien-dan-dung/index.html	(from https://khaitriag.edu.vn/)
20:19:23	45068/45068	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:19%20GMT	http://khaitriag.edu.vn/category/dao-tao-nghe/dien-lanh/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-nghe/dien-lanh/index.html	(from https://khaitriag.edu.vn/)
20:19:24	40619/40619	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2012:23:54%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/HoiThao_nen-02-scaled-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/HoiThao_nen-02-scaled-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:25	42385/42385	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:21%20GMT	http://khaitriag.edu.vn/category/cac-khoa-dao-tao/may-dan-dung/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/cac-khoa-dao-tao/may-dan-dung/index.html	(from https://khaitriag.edu.vn/)
20:19:25	37745/37745	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2001:08:22%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/UD-CNTT_11-03-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/UD-CNTT_11-03-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:26	42548/42548	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:23%20GMT	http://khaitriag.edu.vn/category/dao-tao-nghe/ky-thuat-cham-soc-da/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-nghe/ky-thuat-cham-soc-da/index.html	(from https://khaitriag.edu.vn/)
20:19:28	41712/41712	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2001:08:22%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/NV_NH-KS-DL_03-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/NV_NH-KS-DL_03-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:28	48029/48029	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:24%20GMT	http://khaitriag.edu.vn/category/dao-tao-nghe/thiet-ke-do-hoa-quang-cao/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-nghe/thiet-ke-do-hoa-quang-cao/index.html	(from https://khaitriag.edu.vn/)
20:19:28	34809/34809	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2008:28:17%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/KTTH_28-02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/KTTH_28-02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:29	28625/28625	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2013:15:58%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/DH-MOHN_moi_nen-01-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/DH-MOHN_moi_nen-01-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:31	42867/42867	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:27%20GMT	http://khaitriag.edu.vn/category/dao-tao-nghe/ky-thuat-sua-chua-lap-rap-may-tinh/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-nghe/ky-thuat-sua-chua-lap-rap-may-tinh/index.html	(from https://khaitriag.edu.vn/)
20:19:31	89636/89636	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:27%20GMT	http://khaitriag.edu.vn/category/dao-tao-dai-han/lien-thong-dai-hoc-van-bang-2/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-dai-han/lien-thong-dai-hoc-van-bang-2/index.html	(from https://khaitriag.edu.vn/)
20:19:32	57318/57318	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:28%20GMT	http://khaitriag.edu.vn/category/dao-tao-dai-han/thac-sy-cao-hoc/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/dao-tao-dai-han/thac-sy-cao-hoc/index.html	(from https://khaitriag.edu.vn/)
20:19:32	66146/66146	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:29%20GMT	http://khaitriag.edu.vn/category/du-hoc-xkld/viec-lam-tai-nhat-ban/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/du-hoc-xkld/viec-lam-tai-nhat-ban/index.html	(from https://khaitriag.edu.vn/)
20:19:34	36230/36230	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2013:00:06%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/CDNN_16-02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/CDNN_16-02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:35	40672/40672	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:30%20GMT	http://khaitriag.edu.vn/category/du-hoc-xkld/du-hoc-han-quoc/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/du-hoc-xkld/du-hoc-han-quoc/index.html	(from https://khaitriag.edu.vn/)
20:19:35	35003/35003	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2013:00:06%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/VB2_NNA_03-2023-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/VB2_NNA_03-2023-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:37	27335/27335	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:33%20GMT	http://khaitriag.edu.vn/category/du-hoc-xkld/viec-lam-tai-uc/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/du-hoc-xkld/viec-lam-tai-uc/index.html	(from https://khaitriag.edu.vn/)
20:19:37	41547/41547	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202023%2008:38:01%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/KTDN_25-02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/KTDN_25-02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:37	41596/41596	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:34%20GMT	http://khaitriag.edu.vn/category/du-hoc-xkld/cam-nang-du-hoc-lam-viec-tai-nuoc-ngoai/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/category/du-hoc-xkld/cam-nang-du-hoc-lam-viec-tai-nuoc-ngoai/index.html	(from https://khaitriag.edu.vn/)
20:19:37	35739/35739	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202023%2012:56:24%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/CDNN_02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/CDNN_02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:38	35088/35088	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202023%2012:52:51%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/KTT_11-03-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/KTT_11-03-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:38	40560/40560	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202023%2012:52:51%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/02/AVB1_06-02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/02/AVB1_06-02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:38	43633/43633	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:36%20GMT	https://khaitriag.edu.vn/lich-khai-giang-lop-thiet-ke-do-hoa-thang-04-2023/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/lich-khai-giang-lop-thiet-ke-do-hoa-thang-04-2023/index.html	(from https://khaitriag.edu.vn/)
20:19:38	40204/40204	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2001:33:43%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/01/KTTH_05-02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/01/KTTH_05-02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:38	44430/44430	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:36%20GMT	https://khaitriag.edu.vn/lich-khai-giang-lop-bao-cao-thue-thang-04-2023/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/lich-khai-giang-lop-bao-cao-thue-thang-04-2023/index.html	(from https://khaitriag.edu.vn/)
20:19:39	41070/41070	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2002:43:00%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/01/BCT_13-02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/01/BCT_13-02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:39	43139/43139	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:37%20GMT	https://khaitriag.edu.vn/thong-bao-lich-on-tap-va-thi-cap-chung-chi-ung-dung-cntt-cb-thang-04-2023/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-lich-on-tap-va-thi-cap-chung-chi-ung-dung-cntt-cb-thang-04-2023/index.html	(from https://khaitriag.edu.vn/)
20:19:39	31903/31903	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2002:21:39%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/01/DH-MOHN_02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/01/DH-MOHN_02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:39	51136/51136	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:37%20GMT	https://khaitriag.edu.vn/thong-bao-chieu-sinh-dai-hoc-hung-vuong-tp-hcm-nam-2023/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-dai-hoc-hung-vuong-tp-hcm-nam-2023/index.html	(from https://khaitriag.edu.vn/)
20:19:39	34052/34052	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202023%2002:50:04%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/01/UD-CNTT_11-02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/01/UD-CNTT_11-02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:39	33523/33523	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202023%2001:13:25%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/01/TinHocVanPhong_07-02-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/01/TinHocVanPhong_07-02-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:39	34189/34189	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Jan%202023%2013:15:37%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/01/KTTH_15-01-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/01/KTTH_15-01-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:40	33389/33389	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2012:04:22%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2023/01/THVP_10-01-2023_nen-450x267.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2023/01/THVP_10-01-2023_nen-450x267.jpg	(from https://khaitriag.edu.vn/)
20:19:40	44442/44442	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2013:19:38%20GMT	https://khaitriag.edu.vn/lich-khai-giang-lop-ke-toan-truong-doanh-nghiep-hanh-chinh-su-nghiep-thang-04-2023/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/lich-khai-giang-lop-ke-toan-truong-doanh-nghiep-hanh-chinh-su-nghiep-thang-04-2023/index.html	(from https://khaitriag.edu.vn/)
